[15:21:26]  <ipython-input-2-09f797b7f757> :: INFO : Analysis started
[17:29:33]  pyseqrna_stats :: INFO : 3845857 input reads uniquely mapped in OK2
[17:29:38]  pyseqrna_stats :: INFO : 108525 input reads multi mapped in OK2
[17:29:43]  pyseqrna_stats :: INFO : 2886868 input reads aligned OK3
[17:29:47]  pyseqrna_stats :: INFO : 2821089 input reads uniquely mapped in OK3
[17:29:51]  pyseqrna_stats :: INFO : 65779 input reads multi mapped in OK3
[17:29:56]  pyseqrna_stats :: INFO : 3491140 input reads aligned OL1
[17:30:01]  pyseqrna_stats :: INFO : 3345324 input reads uniquely mapped in OL1
[17:30:06]  pyseqrna_stats :: INFO : 145816 input reads multi mapped in OL1
[17:30:11]  pyseqrna_stats :: INFO : 3755415 input reads aligned OL2
[17:30:17]  pyseqrna_stats :: INFO : 3614816 input reads uniquely mapped in OL2
[17:30:21]  pyseqrna_stats :: INFO : 140599 input reads multi mapped in OL2
[17:30:27]  pyseqrna_stats :: INFO : 4421754 input reads aligned OL3
[17:30:33]  pyseqrna_stats :: INFO : 4265376 input reads uniquely mapped in OL3
[17:30:40]  pyseqrna_stats :: INFO : 156378 input reads multi mapped in OL3
[17:30:43]  pyseqrna_stats :: INFO : 1715910 input reads aligned OM1
[17:30:46]  pyseqrna_stats :: INFO : 1647346 input reads uniquely mapped in OM1
[17:30:50]  pyseqrna_stats :: INFO : 68564 input reads multi mapped in OM1
[17:30:54]  pyseqrna_stats :: INFO : 2752936 input reads aligned OM2
[17:30:59]  pyseqrna_stats :: INFO : 2667975 input reads uniquely mapped in OM2
[17:31:03]  pyseqrna_stats :: INFO : 84961 input reads multi mapped in OM2
[17:31:06]  pyseqrna_stats :: INFO : 2220810 input reads aligned OM3
[17:31:11]  pyseqrna_stats :: INFO : 2154039 input reads uniquely mapped in OM3
[17:31:14]  pyseqrna_stats :: INFO : 66771 input reads multi mapped in OM3
[17:31:19]  pyseqrna_stats :: INFO : 3553874 input reads aligned ON1
[17:31:25]  pyseqrna_stats :: INFO : 3385775 input reads uniquely mapped in ON1
[17:31:31]  pyseqrna_stats :: INFO : 168099 input reads multi mapped in ON1
[17:31:36]  pyseqrna_stats :: INFO : 4056904 input reads aligned ON2
[17:31:42]  pyseqrna_stats :: INFO : 3944675 input reads uniquely mapped in ON2
[17:31:47]  pyseqrna_stats :: INFO : 112229 input reads multi mapped in ON2
[17:31:51]  pyseqrna_stats :: INFO : 2900532 input reads aligned ON3
[17:31:55]  pyseqrna_stats :: INFO : 2804877 input reads uniquely mapped in ON3
[17:32:00]  pyseqrna_stats :: INFO : 95655 input reads multi mapped in ON3
[17:32:04]  pyseqrna_stats :: INFO : 3029099 input reads aligned OO1
[17:32:09]  pyseqrna_stats :: INFO : 2949747 input reads uniquely mapped in OO1
[17:32:13]  pyseqrna_stats :: INFO : 79352 input reads multi mapped in OO1
[17:32:17]  pyseqrna_stats :: INFO : 2329534 input reads aligned OO2
[17:32:22]  pyseqrna_stats :: INFO : 2249462 input reads uniquely mapped in OO2
[17:32:26]  pyseqrna_stats :: INFO : 80072 input reads multi mapped in OO2
[17:32:30]  pyseqrna_stats :: INFO : 2746018 input reads aligned OO3
[17:32:36]  pyseqrna_stats :: INFO : 2668811 input reads uniquely mapped in OO3
[17:32:40]  pyseqrna_stats :: INFO : 77207 input reads multi mapped in OO3
[17:32:47]  pyseqrna_stats :: INFO : 4971476 input reads aligned OP1
[17:32:54]  pyseqrna_stats :: INFO : 4813056 input reads uniquely mapped in OP1
[17:33:01]  pyseqrna_stats :: INFO : 158420 input reads multi mapped in OP1
[17:33:06]  pyseqrna_stats :: INFO : 4240693 input reads aligned OP2
[17:33:13]  pyseqrna_stats :: INFO : 4108949 input reads uniquely mapped in OP2
[17:33:19]  pyseqrna_stats :: INFO : 131744 input reads multi mapped in OP2
[17:33:24]  pyseqrna_stats :: INFO : 4465395 input reads aligned OP3
[17:33:31]  pyseqrna_stats :: INFO : 4348706 input reads uniquely mapped in OP3
[17:33:37]  pyseqrna_stats :: INFO : 116689 input reads multi mapped in OP3
[17:33:41]  pyseqrna_stats :: INFO : 2800508 input reads aligned OQ1
[17:33:46]  pyseqrna_stats :: INFO : 2718050 input reads uniquely mapped in OQ1
[17:33:50]  pyseqrna_stats :: INFO : 82458 input reads multi mapped in OQ1
[17:33:56]  pyseqrna_stats :: INFO : 3280197 input reads aligned OQ2
[17:34:02]  pyseqrna_stats :: INFO : 3132444 input reads uniquely mapped in OQ2
[17:34:08]  pyseqrna_stats :: INFO : 147753 input reads multi mapped in OQ2
[17:34:12]  pyseqrna_stats :: INFO : 3064147 input reads aligned OQ3
[17:34:18]  pyseqrna_stats :: INFO : 2982273 input reads uniquely mapped in OQ3
[17:34:23]  pyseqrna_stats :: INFO : 81874 input reads multi mapped in OQ3
[17:34:27]  pyseqrna_stats :: INFO : 2969100 input reads aligned OR1
[17:34:31]  pyseqrna_stats :: INFO : 2888580 input reads uniquely mapped in OR1
[17:34:35]  pyseqrna_stats :: INFO : 80520 input reads multi mapped in OR1
[17:34:40]  pyseqrna_stats :: INFO : 4062145 input reads aligned OR2
[17:34:46]  pyseqrna_stats :: INFO : 3927000 input reads uniquely mapped in OR2
[17:34:51]  pyseqrna_stats :: INFO : 135145 input reads multi mapped in OR2
[17:34:56]  pyseqrna_stats :: INFO : 4212591 input reads aligned OR3
[17:35:03]  pyseqrna_stats :: INFO : 4093129 input reads uniquely mapped in OR3
[17:35:09]  pyseqrna_stats :: INFO : 119462 input reads multi mapped in OR3
[17:35:13]  pyseqrna_stats :: INFO : 3308298 input reads aligned OS1
[17:35:19]  pyseqrna_stats :: INFO : 3204876 input reads uniquely mapped in OS1
[17:35:24]  pyseqrna_stats :: INFO : 103422 input reads multi mapped in OS1
[17:35:29]  pyseqrna_stats :: INFO : 3119572 input reads aligned OS2
[17:35:35]  pyseqrna_stats :: INFO : 3021031 input reads uniquely mapped in OS2
[17:35:41]  pyseqrna_stats :: INFO : 98541 input reads multi mapped in OS2
[17:35:45]  pyseqrna_stats :: INFO : 2941177 input reads aligned OS3
[17:35:51]  pyseqrna_stats :: INFO : 2850561 input reads uniquely mapped in OS3
[17:35:56]  pyseqrna_stats :: INFO : 90616 input reads multi mapped in OS3
[17:36:02]  pyseqrna_stats :: INFO : 3622094 input reads aligned OT1
[17:36:08]  pyseqrna_stats :: INFO : 3473931 input reads uniquely mapped in OT1
[17:36:13]  pyseqrna_stats :: INFO : 148163 input reads multi mapped in OT1
[17:36:18]  pyseqrna_stats :: INFO : 3580646 input reads aligned OT2
[17:36:24]  pyseqrna_stats :: INFO : 3373188 input reads uniquely mapped in OT2
[17:36:29]  pyseqrna_stats :: INFO : 207458 input reads multi mapped in OT2
[17:36:33]  pyseqrna_stats :: INFO : 2374389 input reads aligned OT3
[17:36:36]  pyseqrna_stats :: INFO : 2304946 input reads uniquely mapped in OT3
[17:36:39]  pyseqrna_stats :: INFO : 69443 input reads multi mapped in OT3
[17:36:43]  pyseqrna_stats :: INFO : 2025944 input reads aligned OU1
[17:36:47]  pyseqrna_stats :: INFO : 1941912 input reads uniquely mapped in OU1
[17:36:51]  pyseqrna_stats :: INFO : 84032 input reads multi mapped in OU1
[17:36:56]  pyseqrna_stats :: INFO : 3292056 input reads aligned OU2
[17:37:02]  pyseqrna_stats :: INFO : 3184877 input reads uniquely mapped in OU2
[17:37:07]  pyseqrna_stats :: INFO : 107179 input reads multi mapped in OU2
[17:37:11]  pyseqrna_stats :: INFO : 2337822 input reads aligned OU3
[17:37:16]  pyseqrna_stats :: INFO : 2273539 input reads uniquely mapped in OU3
[17:37:20]  pyseqrna_stats :: INFO : 64283 input reads multi mapped in OU3
[17:37:25]  pyseqrna_stats :: INFO : 3981737 input reads aligned OV1
[17:37:31]  pyseqrna_stats :: INFO : 3822183 input reads uniquely mapped in OV1
[17:37:37]  pyseqrna_stats :: INFO : 159554 input reads multi mapped in OV1
[17:37:43]  pyseqrna_stats :: INFO : 4319355 input reads aligned OV2
[17:37:50]  pyseqrna_stats :: INFO : 4190608 input reads uniquely mapped in OV2
[17:37:55]  pyseqrna_stats :: INFO : 128747 input reads multi mapped in OV2
[17:38:00]  pyseqrna_stats :: INFO : 3876125 input reads aligned OV3
[17:38:06]  pyseqrna_stats :: INFO : 3740152 input reads uniquely mapped in OV3
[17:38:12]  pyseqrna_stats :: INFO : 135973 input reads multi mapped in OV3
[17:38:16]  pyseqrna_stats :: INFO : 1921479 input reads aligned OW1
[17:38:20]  pyseqrna_stats :: INFO : 1839855 input reads uniquely mapped in OW1
[17:38:24]  pyseqrna_stats :: INFO : 81624 input reads multi mapped in OW1
[17:38:28]  pyseqrna_stats :: INFO : 3127411 input reads aligned OW2
[17:38:34]  pyseqrna_stats :: INFO : 3019228 input reads uniquely mapped in OW2
[17:38:40]  pyseqrna_stats :: INFO : 108183 input reads multi mapped in OW2
[17:38:44]  pyseqrna_stats :: INFO : 2786714 input reads aligned OW3
[17:38:49]  pyseqrna_stats :: INFO : 2701258 input reads uniquely mapped in OW3
[17:38:54]  pyseqrna_stats :: INFO : 85456 input reads multi mapped in OW3
[17:38:59]  pyseqrna_stats :: INFO : 3180422 input reads aligned OX1
[17:39:04]  pyseqrna_stats :: INFO : 3084576 input reads uniquely mapped in OX1
[17:39:08]  pyseqrna_stats :: INFO : 95846 input reads multi mapped in OX1
[17:39:13]  pyseqrna_stats :: INFO : 4067278 input reads aligned OX2
[17:39:19]  pyseqrna_stats :: INFO : 3951828 input reads uniquely mapped in OX2
[17:39:24]  pyseqrna_stats :: INFO : 115450 input reads multi mapped in OX2
[17:39:30]  pyseqrna_stats :: INFO : 4007341 input reads aligned OX3
[17:39:36]  pyseqrna_stats :: INFO : 3901270 input reads uniquely mapped in OX3
[17:39:42]  pyseqrna_stats :: INFO : 106071 input reads multi mapped in OX3
[18:47:14]  pyseqrna_utils :: INFO : Succesfully created directory /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/diff_genes
[19:05:58]  pyseqrna_utils :: INFO : Succesfully created directory /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/Gene_Ontology
[19:05:58]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[19:05:59]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//genes/GA-GE.txt
[19:06:24]  pyseqrna_utils :: INFO : Succesfully created directory /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/Gene_Ontology.1
[19:06:24]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[19:06:24]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/genes/GA-GE.txt
[19:07:13]  pyseqrna_utils :: INFO : Succesfully created directory /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/Gene_Ontology.2
[19:07:13]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[19:07:14]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/diff_genes/genes/GA-GE.txt
[19:07:30]  pyseqrna_utils :: INFO : Succesfully created directory /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/Gene_Ontology.3
[19:07:30]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[19:07:31]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/diff_genes/GA-GE.txt
[19:10:22]  pyseqrna_utils :: INFO : Succesfully created directory /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/Gene_Ontology
[19:10:43]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[19:10:43]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/diff_genes/GA-GE.txt
[19:17:38]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[19:17:39]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/diff_genes/GA-GE.txt
[19:27:42]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[19:27:43]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/diff_genes/GA-GE.txt
[19:33:26]  pyseqrna_utils :: INFO : Succesfully created directory /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/Gene_Ontology.1
[19:33:35]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[19:33:36]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/diff_genes/GA-GE.txt
[01:43:40]  pyseqrna_utils :: INFO : Succesfully created directory /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/Gene_Ontology.2
[01:44:47]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:44:47]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/diff_genes/GA-GE.txt
[01:48:52]  pyseqrna_utils :: INFO : Succesfully created directory /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results/Gene_Ontology
[01:49:02]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:49:02]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GA-GE.txt
[01:49:21]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:49:22]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GB-GF.txt
[01:49:33]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:49:33]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GC-GG.txt
[01:49:57]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:49:57]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GD-GH.txt
[01:50:19]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:50:20]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GI-GM.txt
[01:50:20]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:50:20]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GJ-GN.txt
[01:50:21]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:50:21]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GK-GO.txt
[01:50:36]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:50:36]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GL-GP.txt
[01:50:45]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:50:45]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GQ-GU.txt
[01:50:50]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:50:51]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GR-GV.txt
[01:50:58]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:50:58]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GS-GW.txt
[01:50:58]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:50:59]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/GT-GX.txt
[01:51:00]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:51:00]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OA-OE.txt
[01:51:15]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:51:16]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OB-OF.txt
[01:51:24]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:51:25]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OC-OG.txt
[01:51:37]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:51:37]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OD-OH.txt
[01:51:47]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:51:47]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OI-OM.txt
[01:51:48]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:51:48]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OJ-ON.txt
[01:51:48]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:51:49]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OK-OO.txt
[01:52:01]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:52:02]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OL-OP.txt
[01:52:07]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:52:07]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OQ-OU.txt
[01:52:12]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:52:13]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OR-OV.txt
[01:52:14]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:52:15]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OS-OW.txt
[01:52:19]  gene_ontology :: INFO : Fetching Gene Ontology from Biomart
[01:52:20]  gene_ontology :: INFO : Performing GO enrichment analysis on /home/naveen/Documents/Projects/barley_mali/morex_assembly/barley_pyseqrna_results//diff_genes/OT-OX.txt
